id,heat_deviation,speed_deviation,assembly_line_num,days_since_last_service,sensor_back,sensor_front,operator
40337,0.198371541,-2.467877386,assembly_1,101,-0.103620999,0.769577454,operator2
40338,-1.210904895,2.989667836,assembly_2,101,-1.360477629,0.508958045,operator2
40339,0.400283679,0.03038752,assembly_0,101,-0.380903351,0.286567952,operator2
40340,-0.535084377,-1.386000663,assembly_0,99,0.748318888,0.881797857,operator3
40341,0.733018073,-1.898569129,assembly_0,100,0.303892634,0.093879695,operator2
40342,-0.092266623,-0.189638005,assembly_1,99,0.130928315,0.091846754,operator2
40343,-0.36592538,3.396069865,assembly_2,102,-1.306497083,0.950071205,operator3
40344,0.321465686,-4.097095687,assembly_1,100,0.633671874,0.418016571,operator2
40345,-0.965112474,1.068452157,assembly_3,104,0.407794147,4.528558433,operator4
40346,-1.916595997,-1.241921023,assembly_3,102,2.226096709,5.963165441,operator2
40347,1.542698685,2.476095119,assembly_0,101,-2.608916259,-3.422574222,operator4
40348,-1.200766102,-0.138036621,assembly_0,97,-0.746766285,-1.567274389,operator4
40349,-0.407256036,-1.336924578,assembly_0,101,0.033272676,1.144055747,operator2
40350,0.301542824,-0.31678233,assembly_0,101,-0.033371199,0.97323446,operator3
40351,-0.951566618,-2.495123619,assembly_0,99,0.864988446,1.543670647,operator2
40352,-0.241661629,-1.148492264,assembly_1,101,-0.905625234,0.048006991,operator3
40353,-0.001884805,-3.635683671,assembly_0,99,1.114617515,0.448109616,operator3
40354,-0.428043563,-0.848821084,assembly_0,102,-0.540680339,1.165590149,operator2
40355,-1.022377252,0.32599415,assembly_1,100,-0.309791306,1.231607969,operator2
40356,-0.982291517,-2.43744966,assembly_0,99,1.035058663,1.724203559,operator2
40357,0.237073705,0.026610315,assembly_2,101,1.093232682,2.312440191,operator2
40358,1.179155646,-1.821632317,assembly_0,100,1.19263636,0.537140532,operator3
40359,0.151307649,-2.53515386,assembly_1,100,-0.410180426,-0.63945723,operator2
40360,-0.605257481,-1.827225211,assembly_1,100,-0.676085378,0.2360008,operator4
40361,2.233238189,-2.265589805,assembly_0,98,0.838967709,-2.08565124,operator2
40362,-0.295585326,0.930683655,assembly_0,101,-0.874557769,0.307877817,operator3
40363,-0.166008249,-0.194605138,assembly_0,102,-1.372713989,0.420366094,operator4
40364,-2.184948576,1.545284693,assembly_2,99,-0.672821912,1.011451594,operator2
40365,-1.76859421,-3.98200175,assembly_0,97,1.02971935,1.273926192,operator2
40366,-0.752764325,2.02312899,assembly_3,102,-0.077205925,2.295517343,operator3
40367,-2.006261308,0.323303619,assembly_3,100,0.810914366,3.446228195,operator3
40368,-2.226511538,-0.780312703,assembly_0,101,-0.568836764,2.435477003,operator2
40369,-2.295485911,0.594771876,assembly_2,100,0.224563544,3.133782364,operator3
40370,-3.750243654,1.179373452,assembly_5,104,1.176004318,8.014204959,operator5
40371,-0.847562712,2.266998996,assembly_1,101,-1.392034849,0.681409304,operator3
40372,0.274286912,0.649836407,assembly_1,103,-0.316827365,1.483022733,operator3
40373,0.134819806,2.889455706,assembly_0,99,-2.792036529,-3.510512164,operator3
40374,-0.413816332,0.375329415,assembly_1,100,-0.034640025,0.503396913,operator4
40375,-0.720629065,-1.837816695,assembly_1,99,1.261916002,1.554158973,operator4
40376,-1.463802149,-0.795651119,assembly_0,100,-0.031634727,1.847900448,operator4
40377,-1.545024152,-1.624346005,assembly_0,100,0.058725855,1.673326027,operator3
40378,-1.596052769,2.654588758,assembly_1,101,-1.585193032,0.81459521,operator3
40379,-0.731043555,1.267468121,assembly_2,102,0.166679549,2.443057336,operator2
40380,-0.849624069,1.592511702,assembly_3,100,0.454612801,2.140903557,operator4
40381,-0.569203298,-0.510880768,assembly_0,101,-0.89397774,0.71916438,operator3
40382,-0.631333417,2.559243927,assembly_2,104,-1.28400998,2.007573524,operator2
40383,1.9988993,-3.728152091,assembly_0,99,2.011133003,-0.427754873,operator2
40384,-2.492155507,-2.088188286,assembly_1,101,-1.316181068,1.710031137,operator4
40385,0.226258675,-1.382543471,assembly_0,101,0.269092144,0.774190485,operator2
40386,-3.378329949,-1.895332539,assembly_0,100,-0.821799092,2.778450043,operator3
40387,1.389519637,1.479466458,assembly_0,102,-1.725034353,-1.623345216,operator2
40388,-1.723972795,0.043536614,assembly_1,101,0.058628147,2.71007092,operator2
40389,0.131640401,2.555955307,assembly_1,100,-1.359157075,-1.11001147,operator3
40390,-1.762502252,-0.72836237,assembly_1,102,-0.1526859,3.052379773,operator1
40391,-2.17149779,-1.65679173,assembly_1,100,-1.019281335,1.333532094,operator2
40392,-2.643886386,-0.957401837,assembly_1,100,0.478698579,3.460827839,operator2
40393,-1.090011024,2.291573334,assembly_1,100,-1.157768035,0.186558163,operator2
40394,-2.757014497,-1.406806098,assembly_0,100,-0.236996793,2.703315551,operator3
40395,0.070709765,2.353291937,assembly_0,100,-2.457436226,-2.159214693,operator3
40396,0.87065712,1.433520493,assembly_0,100,-1.510081616,-2.459669523,operator3
40397,-1.268769393,2.537166155,assembly_2,101,-0.654491263,1.412379502,operator3
40398,-0.694968289,-0.306830702,assembly_1,100,0.189078373,1.430578627,operator2
40399,-1.333536768,-1.926086853,assembly_0,100,-0.190944549,1.109036151,operator2
40400,0.85065686,1.399388019,assembly_0,103,-1.092129926,0.103289312,operator2
40401,0.73262195,1.925158409,assembly_0,99,-1.129132313,-2.13299349,operator3
40402,-0.693312827,3.533963804,assembly_2,104,-1.602058556,1.785862348,operator2
40403,-1.245139375,0.519490426,assembly_1,100,-0.512017859,1.021370138,operator3
40404,-0.024503314,0.811591397,assembly_0,98,-0.49179109,-1.636457296,operator3
40405,0.526261685,0.08750207,assembly_0,101,-0.178131961,0.190545059,operator3
40406,-0.885818926,-0.985627257,assembly_0,101,-0.203587233,1.424343506,operator4
40407,0.100630411,1.204130312,assembly_1,101,-0.368008136,0.858863423,operator3
40408,0.702468141,-1.395942924,assembly_0,100,-0.418691563,-0.733204991,operator3
40409,-0.697411427,-1.21748544,assembly_0,100,0.249313216,1.507223867,operator4
40410,-0.598221665,-1.428466661,assembly_0,99,0.149966544,0.227580372,operator1
40411,0.034314041,-1.641047004,assembly_1,99,1.130462596,0.733819737,operator3
40412,-1.632370516,-2.600722839,assembly_1,100,-0.339637107,1.455563967,operator3
40413,-0.704917419,2.042398567,assembly_1,103,-1.087810445,1.614839449,operator2
40414,0.362839793,0.93607668,assembly_1,101,-0.323418788,-0.002014209,operator2
40415,0.844697428,-1.639494486,assembly_0,101,0.031748617,0.057426755,operator4
40416,-0.444933354,-0.873657123,assembly_0,101,-0.194442537,1.159515492,operator2
40417,-1.372979188,-0.015988597,assembly_0,101,-1.561146546,0.383776974,operator3
40418,-1.020565966,2.486402576,assembly_1,102,-1.328101227,1.223255933,operator3
40419,-1.768672205,-0.392484134,assembly_2,98,1.095235998,2.321902853,operator1
40420,0.494289743,-1.090571292,assembly_1,99,1.144273634,0.68182823,operator3
40421,0.75133524,-1.515597661,assembly_0,100,0.395907207,0.254712339,operator4
40422,-1.646350334,-1.095953938,assembly_0,100,-0.611473913,1.129863521,operator4
40423,-1.208902364,0.006093178,assembly_0,101,-0.461808566,1.854248802,operator2
40424,-0.917619166,0.500677689,assembly_0,100,-0.664750987,0.677821362,operator3
40425,-1.495870493,-2.960485785,assembly_0,98,0.201668816,0.585365901,operator4
40426,1.201461873,2.449215702,assembly_1,100,-2.773843004,-4.046738817,operator4
40427,0.270560353,0.14804761,assembly_0,100,-0.61005863,-0.560073494,operator3
40428,-0.25102354,-0.278268229,assembly_1,102,-0.024184725,1.717162709,operator3
40429,-1.251552631,-2.49761526,assembly_1,101,-0.345785966,1.700423405,operator3
40430,0.622275384,-1.514330814,assembly_0,99,0.564571653,-0.177138138,operator5
40431,-1.791480563,2.870344289,assembly_2,102,-1.00251995,2.186164917,operator2
40432,-2.292819023,-0.966315747,assembly_0,100,-0.520177522,1.975182514,operator3
40433,0.833313665,-0.275908876,assembly_0,100,-0.02361874,-0.207494052,operator2
40434,0.699996424,1.665096779,assembly_1,102,-0.610302779,0.579158962,operator3
40435,-0.610116882,0.607186515,assembly_1,101,-0.259154575,1.539647934,operator2
40436,-0.561334868,1.162904186,assembly_1,102,-0.400922449,1.775599075,operator2
40437,-0.900683112,2.613422155,assembly_0,101,-2.243173634,-0.586573842,operator3
40438,-1.189481057,-2.750198653,assembly_1,100,-0.053344766,1.187508837,operator5
40439,-0.10168123,-0.742678094,assembly_0,101,0.179066111,0.941889476,operator2
40440,0.094992063,-0.068706222,assembly_0,100,-0.434552887,-0.147748967,operator2
40441,-2.278416874,1.595585438,assembly_3,101,0.22213979,3.948670899,operator3
40442,-2.160492982,1.921211748,assembly_2,101,-0.494686556,2.841264999,operator4
40443,-1.342692132,1.037422552,assembly_0,101,-2.011940693,0.35647426,operator2
40444,-2.035595298,1.124940333,assembly_3,99,0.431775943,2.307923071,operator3
40445,-1.739016387,-0.568133982,assembly_0,101,-0.739647317,1.611539694,operator3
40446,2.144430934,-2.962257989,assembly_0,99,1.765121061,-0.833271748,operator3
40447,-1.848424775,0.694851272,assembly_0,102,-1.884675893,1.277325387,operator2
40448,-1.313649685,-1.182016052,assembly_0,100,0.287323213,1.92383639,operator2
40449,-0.403797917,0.729923925,assembly_1,101,-0.184030068,0.930215904,operator2
40450,-2.420982536,1.609847703,assembly_3,100,0.160982344,3.265986254,operator3
40451,-2.354018748,-0.708101074,assembly_0,101,-1.611232802,1.676229635,operator3
40452,-2.205057793,0.829671859,assembly_0,102,-1.58927911,2.004838419,operator2
40453,-2.870569236,-1.416133605,assembly_0,101,-0.990823638,2.372253443,operator3
40454,-2.037048015,-0.381026727,assembly_2,99,0.542668518,2.593791772,operator3
40455,-0.950777602,0.946408967,assembly_0,101,-1.236685409,0.609782503,operator3
40456,-0.931989823,3.050637669,assembly_2,101,-1.153192128,0.611393961,operator1
40457,0.194791762,-1.545760092,assembly_0,100,0.169141256,0.466436026,operator2
40458,-1.278512759,-2.850648531,assembly_0,99,0.097749319,1.092858574,operator3
40459,-0.069640216,-1.649963165,assembly_0,100,0.345098884,0.480575626,operator3
40460,-0.245929147,-0.896422966,assembly_1,99,0.531397631,0.719286187,operator3
40461,-0.089733662,-0.001610181,assembly_1,100,0.114441089,0.598145767,operator3
40462,1.088272728,-1.002221152,assembly_0,100,-0.034427732,-0.595629836,operator4
40463,-0.197082792,1.438377261,assembly_1,100,-0.565689873,-0.024039744,operator3
40464,-0.602744743,-0.39206046,assembly_0,101,-1.312930629,0.026936134,operator2
40465,-0.406778632,1.727121595,assembly_2,103,-0.223824885,2.440437862,operator4
40466,0.324221723,-0.306833987,assembly_0,99,-0.370432614,-1.106627003,operator3
40467,-0.914968389,1.003609368,assembly_1,99,-0.665286175,0.071850382,operator3
40468,-1.880753051,-0.931533405,assembly_0,100,-0.368904429,1.986343583,operator3
40469,-1.761204449,1.098628407,assembly_2,99,-0.146921303,1.465697965,operator4
40470,-1.204772095,1.19053762,assembly_3,101,0.32922336,2.977344356,operator3
40471,-2.035251382,2.598703579,assembly_1,97,-1.45495958,-0.94322449,operator2
40472,-0.299790286,4.576587373,assembly_1,103,-2.544506711,-0.240444527,operator2
40473,-1.686534653,0.338428975,assembly_3,100,0.919639977,2.8779574,operator3
40474,-0.835093215,-0.608367053,assembly_0,100,-0.179328178,1.165212769,operator3
40475,-1.757127824,1.510336272,assembly_2,100,-0.210509379,1.626173541,operator2
40476,-1.108947947,3.442955478,assembly_3,103,-1.133049771,2.10567007,operator3
40477,-1.894055322,-1.436738752,assembly_0,99,-0.207089333,1.280980812,operator3
40478,-2.086249779,0.483562316,assembly_3,100,0.89551298,3.488421133,operator3
40479,-0.391294703,-0.786301166,assembly_2,101,1.36221803,3.038962392,operator4
40480,-0.673913239,-2.020094204,assembly_0,99,0.371139922,0.666844436,operator3
40481,0.138975631,1.714567768,assembly_0,99,-2.182154892,-3.057761018,operator2
40482,-1.972131479,0.877824388,assembly_2,99,0.09186004,1.993407337,operator2
40483,-0.657310714,-3.205781803,assembly_0,99,0.871739208,1.473554975,operator2
40484,0.320856068,1.500198905,assembly_1,100,-0.761728139,-1.061364068,operator3
40485,-3.240519472,-0.844764155,assembly_0,101,-0.942502826,2.845805855,operator3
40486,-1.014892695,2.548302796,assembly_3,100,-0.092596224,1.455880957,operator3
40487,-1.360433472,-0.419350772,assembly_1,101,-0.239044146,2.312702523,operator2
40488,-0.57863067,-2.96610609,assembly_0,98,1.471950559,1.268127541,operator2
40489,-1.097980534,-1.116358158,assembly_0,100,-0.075994444,1.604762949,operator4
40490,-0.411659806,1.078224512,assembly_0,100,-1.054499093,-0.090129283,operator2
40491,-2.330592154,0.687542787,assembly_0,101,-1.501546812,1.740768124,operator2
40492,-2.242578378,-0.921942966,assembly_0,99,-0.701463981,1.01128562,operator2
40493,-2.735191093,1.034925682,assembly_4,100,1.35280377,4.972722223,operator3
40494,-3.005397822,0.203504831,assembly_0,101,-2.24897508,1.5269549,operator2
40495,-1.537392551,-0.73160334,assembly_1,99,0.115342932,1.473044949,operator2
40496,0.379983258,0.57458952,assembly_1,101,0.266572689,0.676330676,operator2
40497,-2.206429953,1.069128299,assembly_1,102,-1.032105434,2.750681522,operator2
40498,-1.370098763,0.517173633,assembly_3,99,1.15545748,2.725618454,operator3
40499,-1.557375576,-1.727647791,assembly_0,99,0.105406034,0.921063418,operator5
40500,0.332874918,2.334898706,assembly_1,101,-1.280674004,-0.738667743,operator2
40501,-0.900210904,-0.91630382,assembly_0,101,-0.940687747,0.545782965,operator2
40502,-2.246215177,-1.24924516,assembly_0,100,-0.092926076,2.517514892,operator5
40503,-1.051950809,1.971760362,assembly_3,101,0.14667747,2.352950272,operator2
40504,-1.322016617,-0.871117465,assembly_0,102,-1.423314952,1.495776264,operator4
40505,-0.170713361,1.035734133,assembly_0,102,-1.457197982,0.261545243,operator5
40506,-0.647660895,-0.791981241,assembly_1,100,0.408477547,1.388090706,operator4
40507,-0.659018541,-0.894502554,assembly_1,101,0.510136096,1.87769897,operator2
40508,-1.043972905,-0.394756389,assembly_2,100,0.857874982,2.524161623,operator2
40509,0.56570808,0.102002661,assembly_0,100,-0.874616475,-1.117419347,operator3
40510,2.075220891,1.091964104,assembly_0,100,-0.316817683,-1.862780939,operator2
40511,1.099449303,-0.283454735,assembly_0,102,-0.183342779,0.554413884,operator3
40512,-0.891403391,-0.236804236,assembly_0,102,-1.214313307,1.016654244,operator2
40513,-0.906216205,1.215364538,assembly_2,102,-0.165313946,2.485485634,operator2
40514,-1.668496726,-0.339171962,assembly_0,102,-1.580413525,1.787120793,operator2
40515,-0.50002648,2.081603407,assembly_0,102,-1.723271302,0.230808228,operator4
40516,-0.09110305,-2.557075817,assembly_1,100,-0.149867554,-0.117547049,operator4
40517,-0.810288,0.339120513,assembly_0,100,-1.224892712,-0.168970339,operator2
40518,0.466012427,0.881252092,assembly_2,99,0.824876985,0.081427581,operator4
40519,0.117919882,-1.871492951,assembly_0,100,0.125752033,0.09442243,operator3
40520,0.146353352,-2.306059355,assembly_1,100,-0.524942199,-0.432771533,operator1
40521,-1.758730354,-1.658095907,assembly_1,100,-0.992675015,0.792927841,operator3
40522,-2.708636801,-4.804290755,assembly_1,96,1.049027856,1.603510556,operator2
40523,-0.9773672,1.245462073,assembly_1,99,-0.734247373,0.152108221,operator1
40524,-0.336446258,-0.465334845,assembly_0,101,-0.681383201,0.855237761,operator3
40525,-2.707547553,1.704388999,assembly_3,100,-0.080099053,3.219785291,operator2
40526,-0.449928233,0.889753861,assembly_1,102,-0.401444839,1.483869276,operator3
40527,-0.479833145,1.597597164,assembly_1,100,-0.533322318,0.500284985,operator2
40528,-2.733580835,2.628810319,assembly_4,98,0.100616783,2.126279709,operator3
40529,-1.697347248,1.152723636,assembly_1,102,-0.84941328,2.493719817,operator4
40530,-3.026922698,-2.855564531,assembly_2,100,-1.179438317,1.70625685,operator2
40531,0.318542569,1.361241627,assembly_0,99,-1.098067882,-1.675030629,operator2
40532,-0.936180583,-0.227959245,assembly_1,100,0.149621105,1.204928471,operator2
40533,-0.761685117,-2.77884434,assembly_0,98,1.118720628,1.121768973,operator4
40534,-0.889614011,0.396927382,assembly_0,103,-1.423375403,1.415106679,operator2
40535,-2.244265117,2.44917715,assembly_3,101,-0.140548477,3.523142157,operator4
40536,-1.36070853,-2.624690443,assembly_0,98,0.211950346,0.727070503,operator3
40537,-0.957057331,1.884117211,assembly_2,99,-0.427469101,0.489050728,operator3
40538,-1.388576594,0.339347753,assembly_2,100,0.222109203,1.701509715,operator4
40539,-0.535726887,0.970817554,assembly_0,99,-0.730491941,-0.630329996,operator3
40540,-0.237445355,-2.507102643,assembly_1,101,-0.729934387,0.169672081,operator2
40541,-1.697778404,-1.336183863,assembly_0,100,-0.642405369,1.495142631,operator2
40542,-2.02900655,-1.760906028,assembly_0,99,-0.815431205,0.949837526,operator2
40543,-3.238888503,-1.498886256,assembly_0,101,-1.173922246,2.547300325,operator3
40544,-3.852032255,-0.115633983,assembly_1,101,-0.64424109,3.901088667,operator3
40545,-0.661438701,2.192416903,assembly_1,102,-1.402409491,0.858700814,operator2
40546,0.520177025,-1.212595352,assembly_0,101,-0.120639826,-0.013686444,operator2
40547,-1.533412393,-1.034722549,assembly_1,98,0.935421982,1.671694454,operator3
40548,-1.227235448,-1.572214481,assembly_0,100,-0.397993157,1.019598169,operator2
40549,-2.807928661,1.420382555,assembly_4,101,0.734673459,4.817256431,operator3
40550,-2.626791937,-1.18507705,assembly_0,101,-1.050170914,2.033362,operator2
